tier,model_name,contract_format,prompt_id,prompt_category,replication,prompt_tokens,contract_tokens,context_pressure,contract_understanding_accuracy,semantic_compliance,schema_compliant,instruction_interference
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,9,110,0,0.003357,0.5164,0.5673,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,10,110,0,0.003357,0.5406,0.5828,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,11,110,0,0.003357,0.5588,0.6091,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,12,110,0,0.003357,0.5573,0.6083,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,13,110,0,0.003357,0.5174,0.5773,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,14,110,0,0.003357,0.5428,0.5808,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,15,110,0,0.003357,0.5265,0.5754,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,16,110,0,0.003357,0.5287,0.5721,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,17,110,0,0.003357,0.5323,0.616,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,18,110,0,0.003357,0.5418,0.5682,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,19,110,0,0.003357,0.5369,0.5952,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),unstructured_prompt,PROMPT-05,acceptance_criteria,20,110,0,0.003357,0.5145,0.6002,False,0.0
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,1,1560,1450,0.047607,0.4819,0.5583,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,2,1560,1450,0.047607,0.4748,0.563,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,3,1560,1450,0.047607,0.4962,0.5203,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,4,1560,1450,0.047607,0.5057,0.5444,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,5,1560,1450,0.047607,0.5027,0.5486,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,6,1560,1450,0.047607,0.5078,0.5393,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,7,1560,1450,0.047607,0.5045,0.5254,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,8,1560,1450,0.047607,0.4821,0.5634,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,9,1560,1450,0.047607,0.5048,0.5305,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,10,1560,1450,0.047607,0.4605,0.5752,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,11,1560,1450,0.047607,0.4738,0.5497,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,12,1560,1450,0.047607,0.5077,0.5756,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,13,1560,1450,0.047607,0.4506,0.5541,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,14,1560,1450,0.047607,0.509,0.5371,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,15,1560,1450,0.047607,0.4826,0.5496,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,16,1560,1450,0.047607,0.5011,0.5481,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,17,1560,1450,0.047607,0.4568,0.5297,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,18,1560,1450,0.047607,0.4654,0.5312,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,19,1560,1450,0.047607,0.4974,0.5541,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-01,constraint_negation,20,1560,1450,0.047607,0.4605,0.5714,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,1,1560,1450,0.047607,0.4996,0.5509,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,2,1560,1450,0.047607,0.4902,0.5311,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,3,1560,1450,0.047607,0.4694,0.5349,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,4,1560,1450,0.047607,0.4641,0.5652,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,5,1560,1450,0.047607,0.4681,0.5634,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,6,1560,1450,0.047607,0.4892,0.5616,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,7,1560,1450,0.047607,0.4571,0.5384,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,8,1560,1450,0.047607,0.4802,0.5737,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,9,1560,1450,0.047607,0.4687,0.527,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,10,1560,1450,0.047607,0.4677,0.5569,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,11,1560,1450,0.047607,0.458,0.5292,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,12,1560,1450,0.047607,0.4863,0.545,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,13,1560,1450,0.047607,0.4782,0.5523,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,14,1560,1450,0.047607,0.4631,0.5348,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,15,1560,1450,0.047607,0.5024,0.5249,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,16,1560,1450,0.047607,0.4922,0.5247,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,17,1560,1450,0.047607,0.4537,0.5529,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,18,1560,1450,0.047607,0.4844,0.529,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,19,1560,1450,0.047607,0.4812,0.527,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-02,authority_boundary,20,1560,1450,0.047607,0.485,0.5255,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,1,1560,1450,0.047607,0.4985,0.5472,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,2,1560,1450,0.047607,0.4774,0.5235,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,3,1560,1450,0.047607,0.4984,0.5634,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,4,1560,1450,0.047607,0.499,0.5647,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,5,1560,1450,0.047607,0.4527,0.5407,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,6,1560,1450,0.047607,0.5096,0.5761,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,7,1560,1450,0.047607,0.506,0.5219,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,8,1560,1450,0.047607,0.4961,0.5659,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,9,1560,1450,0.047607,0.4888,0.5452,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,10,1560,1450,0.047607,0.4729,0.5722,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,11,1560,1450,0.047607,0.4725,0.561,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,12,1560,1450,0.047607,0.4824,0.5592,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,13,1560,1450,0.047607,0.4607,0.5522,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,14,1560,1450,0.047607,0.4937,0.5334,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,15,1560,1450,0.047607,0.4514,0.5379,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,16,1560,1450,0.047607,0.4827,0.5519,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,17,1560,1450,0.047607,0.4649,0.5408,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,18,1560,1450,0.047607,0.5062,0.5635,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,19,1560,1450,0.047607,0.4986,0.5452,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-03,budget_enforcement,20,1560,1450,0.047607,0.503,0.5209,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,1,1560,1450,0.047607,0.4561,0.522,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,2,1560,1450,0.047607,0.4922,0.5229,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,3,1560,1450,0.047607,0.4741,0.5341,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,4,1560,1450,0.047607,0.5018,0.5234,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,5,1560,1450,0.047607,0.4674,0.5689,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,6,1560,1450,0.047607,0.4691,0.5559,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,7,1560,1450,0.047607,0.4692,0.5381,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,8,1560,1450,0.047607,0.4896,0.5333,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,9,1560,1450,0.047607,0.4537,0.5769,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,10,1560,1450,0.047607,0.5047,0.5576,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,11,1560,1450,0.047607,0.4797,0.5783,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,12,1560,1450,0.047607,0.4903,0.5671,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,13,1560,1450,0.047607,0.475,0.529,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,14,1560,1450,0.047607,0.4953,0.5484,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,15,1560,1450,0.047607,0.468,0.5625,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,16,1560,1450,0.047607,0.5049,0.5537,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,17,1560,1450,0.047607,0.4834,0.528,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,18,1560,1450,0.047607,0.4622,0.5588,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,19,1560,1450,0.047607,0.5008,0.5255,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-04,objective_immutability,20,1560,1450,0.047607,0.4614,0.5361,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,1,1560,1450,0.047607,0.4862,0.5724,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,2,1560,1450,0.047607,0.4957,0.5635,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,3,1560,1450,0.047607,0.4788,0.5722,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,4,1560,1450,0.047607,0.5074,0.5209,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,5,1560,1450,0.047607,0.5077,0.527,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,6,1560,1450,0.047607,0.4787,0.5346,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,7,1560,1450,0.047607,0.4623,0.5749,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,8,1560,1450,0.047607,0.4965,0.5428,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,9,1560,1450,0.047607,0.4716,0.5357,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,10,1560,1450,0.047607,0.4798,0.5259,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,11,1560,1450,0.047607,0.4782,0.5704,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,12,1560,1450,0.047607,0.4722,0.5448,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,13,1560,1450,0.047607,0.4633,0.5288,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,14,1560,1450,0.047607,0.5061,0.5547,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,15,1560,1450,0.047607,0.4591,0.5398,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,16,1560,1450,0.047607,0.5,0.55,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,17,1560,1450,0.047607,0.4911,0.5354,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,18,1560,1450,0.047607,0.508,0.5585,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,19,1560,1450,0.047607,0.4601,0.5677,True,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),monolithic_contract,PROMPT-05,acceptance_criteria,20,1560,1450,0.047607,0.4932,0.5493,False,0.25
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),progressive_contract,PROMPT-01,constraint_negation,1,337,227,0.010284,0.8225,0.7785,True,0.02
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),progressive_contract,PROMPT-01,constraint_negation,2,337,227,0.010284,0.792,0.7908,False,0.02
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),progressive_contract,PROMPT-01,constraint_negation,3,337,227,0.010284,0.8301,0.7859,True,0.02
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),progressive_contract,PROMPT-01,constraint_negation,4,337,227,0.010284,0.8406,0.7539,True,0.02
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),progressive_contract,PROMPT-01,constraint_negation,5,337,227,0.010284,0.7905,0.7703,True,0.02
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),progressive_contract,PROMPT-01,constraint_negation,6,337,227,0.010284,0.8271,0.78,True,0.02
small_open_q3_2026,Q3-2026 Small/Open (Llama-3.1-8B-Instruct / Qwen-2.5-Coder-7B / Phi-4-14B),progressive_contract,PROMPT-01,constraint_negation,7,337,227,0.010284,0.819,0.7693,True,0.02
